match_id,a_lvl1,a_lvl2,a_lvl3,a_lvl4,a_lvl5,tier1,tier2,tier3,tier4,tier5,wins1,wins2,wins3,wins4,wins5,losses1,losses2,losses3,losses4,losses5,champ1,champ2,champ3,champ4,champ5,assists1,assists2,assists3,assists4,assists5,deaths1,deaths2,deaths3,deaths4,deaths5,kills1,kills2,kills3,kills4,kills5,c_losses1,c_losses2,c_losses3,c_losses4,c_losses5,c_matches1,c_matches2,c_matches3,c_matches4,c_matches5,c_wins1,c_wins2,c_wins3,c_wins4,c_wins5
1081802216,452,53,48,363,779,19,17,16,22,21,90,29,4,95,86,99,25,4,84,82,2479,2073,2491,2536,2529,1865,54,46,213,1721,1118,36,36,229,1209,1569,17,11,288,2315,69,5,1,10,69,154,6,4,22,156,85,1,3,12,87
1081802226,597,225,788,785,340,17,11,17,21,13,150,15,288,219,264,170,13,291,218,277,2529,2431,2071,2536,2477,1855,569,594,466,1132,1637,92,327,640,775,2298,124,315,572,822,85,7,20,28,56,185,23,44,53,122,100,16,24,25,66
1081802262,119,173,613,102,82,12,11,16,9,7,109,37,260,8,12,101,44,252,11,9,2348,2479,2393,2372,2420,221,202,93,283,181,135,138,43,120,165,126,212,80,34,235,9,11,2,11,10,19,20,8,25,17,10,9,6,14,7
1081802275,93,208,406,107,192,17,,8,18,2,33,2,5,60,5,18,0,4,48,4,2073,2205,2071,2417,2372,206,29,25,199,404,89,20,27,132,159,91,55,5,181,25,6,0,2,7,17,17,3,4,17,27,11,3,2,10,10
1081802277,221,784,623,750,263,21,24,24,23,24,136,143,211,229,297,134,145,195,225,284,2314,2205,2073,2491,2372,918,759,2470,8383,244,718,930,920,3281,99,758,1007,1211,2403,12,36,43,75,210,11,77,83,180,468,18,41,40,105,258,7
1081802288,43,57,69,56,62,4,6,7,9,7,12,5,74,4,4,24,6,79,3,4,2528,2149,2536,2314,2517,23,13,498,51,26,35,10,391,47,19,13,11,792,28,5,3,1,19,2,2,4,2,45,5,4,1,1,26,3,2
1081802299,914,356,827,39,23,26,18,26,10,,193,20,131,3,1,169,22,111,4,2,2338,2303,2438,2149,2071,226,96,1018,3,1,259,34,681,5,5,376,10,1173,0,1,15,4,39,1,1,29,9,96,1,1,14,5,57,0,0
1081802372,225,504,134,375,348,21,18,15,14,18,290,588,160,81,54,283,587,176,100,60,2529,2277,2533,2073,2479,178,425,962,1116,201,129,406,291,516,129,205,583,138,382,138,10,25,33,48,11,17,51,57,93,20,7,26,24,45,9
1081802383,639,82,140,286,304,20,15,16,14,19,25,110,276,15,68,15,93,284,5,80,2372,2071,2529,2479,2094,255,234,0,167,1303,64,122,0,67,1442,40,131,0,75,1675,6,7,0,7,74,12,19,0,11,142,6,12,0,4,68
1081802412,140,30,35,54,26,17,10,12,14,,151,2,3,61,2,142,4,7,62,1,2393,2205,2277,2477,2281,2252,33,48,662,16,2241,21,71,544,15,3111,46,55,579,7,122,0,5,25,0,250,2,7,63,1,128,2,2,38,1
1081802476,36,71,36,50,70,8,14,,,14,1,82,1,1,82,4,74,3,3,79,2147,2307,2491,2149,2477,19,34,27,4,6,25,46,22,15,12,20,73,9,4,2,2,2,1,1,1,2,4,2,1,1,0,2,1,0,0
1081802478,55,81,30,98,46,8,21,,15,,2,138,0,11,0,3,109,2,7,2,2479,2303,2314,2509,2338,2,98,2,36,40,6,49,5,21,44,4,17,4,36,79,1,8,1,2,3,1,10,1,4,6,0,2,0,2,3
1081802497,209,137,42,218,550,14,13,16,12,21,267,193,52,43,730,260,187,54,45,700,2479,2073,2362,2314,2303,620,470,128,585,1557,348,252,112,583,684,410,197,154,435,250,26,16,6,27,63,50,36,13,51,118,24,20,7,24,55
1081802505,80,72,37,175,29,14,9,10,16,12,177,56,44,135,3,155,60,38,127,5,2362,2073,2288,2372,2281,443,358,102,1329,12,412,172,59,392,14,490,161,75,113,5,21,13,5,40,0,38,25,10,78,1,17,12,5,38,1
1081802582,113,287,41,46,23,6,11,7,6,7,13,101,5,3,2,20,92,6,5,5,2073,2314,2372,2348,2057,164,935,108,34,20,105,787,34,11,38,76,727,20,10,41,9,29,2,0,1,14,72,6,1,3,5,43,4,1,2
1081802596,602,999,762,674,585,24,26,25,25,26,230,208,108,294,359,227,210,110,320,347,2303,2477,2254,2205,2479,287,553,1186,1800,3278,98,390,267,2202,2214,39,291,208,2780,2137,8,29,25,124,138,15,56,50,219,273,7,27,25,95,135
1081802610,427,124,334,168,135,7,8,8,10,10,297,156,12,13,10,316,138,4,16,17,2417,2307,2094,2533,2477,368,620,0,817,264,479,814,0,243,210,256,942,0,58,192,21,56,0,16,13,43,84,0,35,26,22,28,0,19,13
1081802613,108,63,40,111,52,8,3,7,,3,83,5,2,1,3,70,13,3,0,8,2073,2348,2517,2536,2533,62,17,126,290,20,28,20,60,225,17,19,8,32,408,4,1,1,5,10,0,5,3,10,27,2,4,2,5,17,2
1081802631,188,574,708,544,273,14,21,17,18,15,58,65,118,132,195,63,50,124,142,190,2073,2479,2372,2314,2057,1221,0,3875,1552,430,615,0,1361,1117,420,556,0,478,1271,272,38,0,115,64,22,94,0,232,127,36,56,0,117,63,14
1081802651,347,296,465,744,438,17,22,17,16,17,213,177,28,210,213,221,176,36,207,220,2303,2417,2479,2314,2348,563,957,1716,1382,5659,331,738,1191,873,4821,138,1055,971,926,2038,25,54,61,52,273,42,92,139,102,533,17,38,78,50,260
1081802680,229,514,273,449,198,14,16,15,20,17,172,100,274,71,119,174,93,286,52,109,2372,2073,2479,2094,2417,1247,2956,0,1047,90,450,1713,0,893,66,123,1067,0,1148,89,44,119,0,66,3,83,227,0,120,8,39,108,0,54,5
1081802739,950,999,517,793,561,26,26,26,26,26,487,187,113,45,91,286,75,84,43,69,2303,2249,2417,2348,2288,7564,271,1363,0,546,1345,151,1033,0,369,1184,383,1347,0,404,164,7,61,0,25,402,23,120,0,47,238,16,59,0,22
1081802751,919,767,599,878,426,26,22,26,26,26,278,524,153,400,161,195,523,112,362,131,2073,2533,2495,2149,2147,1284,22073,429,2163,1033,698,4444,238,1589,641,595,2247,605,2493,1135,55,455,18,104,38,109,1041,46,214,92,54,586,28,110,54
1081802757,117,64,152,353,53,9,10,9,8,9,8,8,15,143,11,6,8,13,145,13,2093,2517,2479,2477,2277,52,35,137,1421,28,19,25,78,975,52,39,11,71,1357,36,1,2,5,50,2,3,3,10,139,4,2,1,5,89,2
1081802784,327,308,91,156,165,20,21,16,14,17,20,117,22,28,71,11,113,14,19,52,2073,2495,2372,2536,2404,952,54,294,128,485,369,35,127,193,335,414,69,36,224,242,25,4,10,7,20,57,6,19,16,42,32,2,9,9,22
1081802827,64,107,33,61,90,4,5,5,2,5,43,22,5,8,49,52,34,12,15,47,2528,2254,2438,2322,2472,20,46,26,6,75,23,18,9,13,97,16,14,11,3,69,2,1,2,2,5,3,2,3,2,10,1,1,1,0,5
1081802828,69,115,51,43,117,14,17,15,11,10,100,232,50,3,5,105,204,45,9,13,2285,2314,2491,2071,2288,223,282,812,41,65,119,150,257,36,45,178,220,288,20,24,8,6,16,3,4,16,19,52,5,6,8,13,36,2,2
1084851368,48,91,68,101,213,8,13,5,4,1,78,2,73,47,7,84,3,85,70,8,2420,2480,2073,2533,2281,99,51,202,288,63,96,12,182,81,88,166,45,56,21,60,6,1,11,6,7,13,4,20,14,10,7,3,9,8,3
1084851382,44,307,268,107,114,20,21,16,18,19,55,231,148,60,19,43,219,138,48,14,2491,2362,2071,2288,2417,1170,640,76,217,82,392,494,54,132,54,299,718,39,105,98,31,33,7,9,2,77,62,9,20,6,46,29,2,11,4
1084851403,178,196,50,121,53,14,14,9,3,14,196,87,5,15,6,189,78,6,10,1,2495,2205,2479,2303,2288,1378,98,84,85,11,1432,165,64,76,5,1968,185,30,30,3,67,9,5,4,0,165,18,10,7,1,98,9,5,3,1
1084851434,248,26,23,72,369,19,10,10,13,18,71,3,3,36,219,62,9,9,42,203,2281,2071,2073,2533,2338,2,3,20,1433,2229,7,13,23,372,2171,4,1,5,134,3888,1,2,2,40,105,1,3,3,80,267,0,1,1,40,162
1084851457,333,807,488,557,396,21,22,16,12,18,162,370,204,129,116,150,369,197,130,100,2314,2288,2533,2512,2205,609,2404,478,0,584,455,1505,106,0,579,489,1516,67,0,737,25,135,9,0,32,50,238,22,0,68,25,103,13,0,36
1084851477,455,999,775,437,862,26,26,24,25,26,175,648,89,59,77,156,502,87,39,73,2509,2094,2533,2479,2205,1284,4961,0,855,989,977,3081,0,431,1017,1678,6799,0,506,1591,64,168,0,37,51,137,484,0,77,107,73,316,0,40,56
1084851555,544,797,63,321,367,25,26,10,9,14,122,322,13,24,26,111,305,15,22,25,2094,2538,2288,2285,2491,706,627,218,148,73,631,295,218,149,45,984,263,98,169,24,29,17,15,11,4,75,36,26,15,6,46,19,11,4,2
1084851618,710,233,35,409,67,8,13,3,7,6,105,143,1,371,131,116,134,6,369,150,2073,2254,2420,2509,2479,1654,0,9,0,189,992,0,13,0,121,793,0,16,0,110,91,0,1,0,10,153,0,1,0,19,62,0,0,0,9
1084851649,725,114,833,999,894,26,26,26,26,26,546,203,227,442,214,538,147,219,410,188,2267,2071,2495,2092,2288,0,0,1023,5816,2917,0,0,613,4205,1647,0,0,1243,6393,2423,0,0,49,281,117,0,0,107,576,245,0,0,58,295,128
1084851672,137,59,109,154,203,13,15,17,14,14,12,44,51,245,119,14,26,35,262,115,2338,2254,2404,2073,2509,863,373,58,360,14,749,136,41,211,20,1075,84,28,140,23,36,6,3,12,2,91,18,5,26,2,55,12,2,14,0
1084851713,549,34,467,350,969,20,11,21,17,25,93,4,367,187,98,92,4,357,195,88,2404,2267,2536,2477,2529,3453,7,119,259,100,1556,8,74,323,88,1702,2,112,147,121,118,1,5,18,6,262,1,10,34,11,144,0,5,16,5
1084851715,143,57,121,43,81,16,16,11,9,12,35,31,47,15,135,27,27,48,18,133,2094,2314,2303,2479,2073,16,23,47,10,1613,21,31,27,22,738,31,9,4,4,766,2,3,4,3,61,3,4,6,3,135,1,1,2,0,74
1084851726,188,378,39,293,471,19,18,18,17,20,92,82,13,171,423,83,91,14,166,389,2094,2092,2073,2491,2512,844,435,87,2199,93,665,378,57,1005,66,906,446,32,617,49,43,30,6,68,8,90,46,9,135,10,47,16,3,67,2
1084851754,92,612,802,96,38,26,19,26,18,21,136,285,410,16,62,124,294,377,16,43,2491,2533,2288,2420,2477,229,25611,3188,165,93,63,8518,1787,162,43,136,2044,2483,272,75,5,574,136,9,3,12,1252,277,18,9,7,678,141,9,6
1084851780,44,79,79,243,54,5,5,6,9,5,10,2,31,9,6,23,5,41,18,12,2073,2267,2404,2338,2480,231,81,38,35,22,184,25,37,75,34,116,7,16,65,22,16,3,3,7,2,26,5,4,7,3,10,2,1,0,1
1084851807,142,179,431,525,111,8,15,18,20,10,16,164,211,237,4,22,137,206,228,8,2071,2533,2479,2472,2314,27,1415,5351,487,73,31,299,2581,411,54,13,175,3590,666,37,3,25,203,20,4,4,64,400,49,7,1,39,197,29,3
1084851824,740,76,29,410,75,22,20,13,26,18,196,32,23,361,31,195,26,24,351,27,2529,2404,2372,2362,2538,1658,63,322,2029,486,1347,27,82,1280,185,2044,16,8,2245,216,81,1,10,71,10,153,4,18,170,30,72,3,8,99,20
1084851891,77,61,40,256,50,8,12,7,8,5,13,17,2,141,17,27,20,8,150,31,2529,2254,2372,2420,2528,7,50,9,256,5,6,37,6,250,9,5,7,2,291,2,1,5,1,10,1,1,5,1,26,1,0,0,0,16,0
1084851928,463,342,99,382,699,19,12,6,15,14,24,27,6,327,308,24,25,9,297,325,2314,2491,2073,2205,2512,825,1502,50,462,1052,610,1035,19,516,862,675,502,19,789,504,28,63,1,36,59,64,111,3,71,112,36,48,2,35,53
1084851961,166,339,506,402,75,,23,22,13,,1,201,102,96,1,3,180,93,83,1,2493,2071,2393,2056,2372,0,518,68,658,52,9,275,45,512,26,3,223,49,426,8,1,17,5,30,2,1,48,8,54,3,0,31,3,24,1
1084851992,940,892,406,934,415,26,22,22,23,25,355,34,42,396,145,349,38,29,394,119,2529,2533,2288,2314,2071,2963,442,0,3993,287,2150,83,0,2459,176,4135,40,0,3120,136,135,9,0,153,11,311,21,0,316,23,176,12,0,163,12
1084852055,26,32,288,30,263,24,23,15,,15,21,17,92,1,76,12,12,86,3,81,2362,2277,2533,2071,2288,82,72,1336,21,1479,64,88,355,17,1087,116,106,222,5,1244,4,6,29,2,72,8,11,69,4,139,4,5,40,2,67
1084852065,139,49,426,152,179,19,9,9,11,8,133,29,48,217,134,110,29,50,233,141,2205,2372,2479,2495,2348,72,162,497,6192,673,63,80,295,4005,379,178,33,408,6258,240,3,7,18,306,26,8,10,39,651,53,5,3,21,345,27
1084852109,72,38,247,38,58,14,4,12,6,4,122,11,215,30,32,136,15,229,45,53,2529,2528,2288,2491,2285,344,13,1973,93,15,242,16,2116,49,20,459,11,1380,26,12,17,2,114,4,2,35,2,215,5,2,18,0,101,1,0
1084852111,44,125,253,494,46,22,21,13,20,19,51,39,440,79,65,42,35,405,65,40,2073,2372,2536,2285,2149,826,72,0,852,62,322,22,0,659,54,384,11,0,879,39,28,4,0,49,2,60,4,0,84,5,32,0,0,35,3
1084852204,362,413,264,50,73,18,18,8,4,3,158,99,486,40,38,149,77,499,57,49,2288,2393,2533,2314,2536,963,4627,223,246,114,629,3831,113,295,124,710,4659,21,255,95,41,206,10,22,6,79,397,16,32,14,38,191,6,10,8
1084852289,156,653,144,197,999,8,13,7,10,5,46,191,41,187,514,48,201,37,191,551,2057,2322,2477,2092,2431,555,5770,358,1250,35583,933,2880,296,991,13946,1080,2071,280,1261,3250,45,177,15,61,902,83,434,42,115,1830,38,257,27,54,928
1084852320,113,87,45,400,94,12,10,6,8,1,41,95,33,136,152,40,84,43,141,200,2254,2404,2285,2057,2073,4812,2954,104,0,2417,1378,2316,126,0,620,1116,1334,114,0,810,91,151,8,0,93,226,297,14,0,192,135,146,6,0,99
1084852402,832,248,398,999,48,18,10,10,10,14,130,38,74,52,5,120,44,71,61,8,2536,2071,2477,2393,2303,743,682,392,324,109,825,433,288,156,99,1085,330,328,202,34,42,27,19,12,7,76,56,51,24,11,34,29,32,12,4
1084852409,28,49,78,54,53,2,15,10,7,2,4,22,9,2,5,8,23,10,7,13,2314,2528,2348,2205,2372,19,496,26,4,70,25,319,36,32,44,14,171,18,14,10,1,21,2,3,5,2,42,4,3,8,1,21,2,0,3
1084852410,330,628,62,541,480,20,15,9,10,18,31,157,6,33,32,19,153,8,39,31,2071,2338,2431,2288,2092,630,1674,294,1032,361,366,1813,80,1131,222,427,2544,55,776,477,29,87,6,68,13,53,193,10,120,30,24,106,4,52,17
1084852461,744,583,643,385,580,18,20,15,16,21,65,108,58,46,74,67,107,53,33,70,2417,2147,2073,2288,2533,5160,39,1007,1270,1163,3325,25,410,694,283,4178,48,375,986,114,180,2,25,47,26,375,5,73,107,57,195,3,48,60,31
1084852484,596,433,223,714,612,25,26,26,26,26,134,417,56,351,303,125,399,34,356,292,2056,2071,2288,2495,2420,523,1082,1578,2636,2272,290,702,944,1596,2051,337,518,1058,3274,3159,22,39,60,107,110,38,94,128,249,238,16,55,68,142,128
1084852521,369,25,38,296,38,16,17,4,9,2,265,28,5,83,4,268,26,14,80,11,2472,2092,2254,2071,2495,852,60,122,1780,60,733,28,39,1390,60,1236,64,9,919,60,35,2,2,83,5,87,5,5,164,8,52,3,3,81,3
1084852568,541,999,350,56,310,21,18,5,21,18,309,258,55,39,109,291,246,54,27,99,2205,2417,2071,2512,2254,3095,4963,228,47,804,3293,4230,191,29,263,4402,4043,84,29,178,182,263,11,0,20,345,450,24,3,35,163,187,13,3,15
1084852630,669,27,55,205,166,17,8,14,12,20,228,4,9,144,112,232,3,7,143,98,2491,2057,2348,2071,2529,1006,24,158,548,19,443,28,111,506,51,337,28,72,276,36,41,1,8,44,4,74,2,15,67,5,33,1,7,23,1
1084852664,432,194,219,304,158,11,4,13,15,5,192,20,315,57,152,203,23,320,48,167,2533,2071,2536,2277,2479,181,80,1089,757,215,46,98,927,822,147,23,42,1189,982,78,3,8,48,25,12,7,14,98,79,19,4,6,50,54,7
1084852681,164,211,92,230,32,26,11,26,23,12,172,17,216,191,4,153,11,190,173,2,2205,2538,2314,2491,2285,1176,54,1857,519,13,1006,17,1105,254,23,1673,15,1763,121,6,54,0,56,16,1,121,3,148,35,2,67,3,92,19,1
1084852701,81,999,269,367,232,19,25,18,13,14,48,352,27,166,26,26,347,16,132,22,2092,2536,2073,2372,2528,126,0,529,1097,45,51,0,188,405,26,236,0,193,62,26,1,0,9,40,2,11,0,37,76,3,10,0,28,36,1
1084852727,44,253,318,899,226,26,26,21,17,18,59,128,40,64,78,34,118,41,71,66,2372,2288,2477,2285,2303,299,0,316,523,47,91,0,194,264,25,188,0,200,458,8,8,0,9,24,2,20,0,26,45,2,12,0,17,21,0
1084852866,196,62,110,522,256,13,11,16,11,8,334,93,121,289,54,331,81,99,285,77,2314,2529,2288,2479,2533,635,122,263,1123,816,442,77,237,606,306,437,137,128,540,81,24,5,15,46,25,49,12,29,90,44,25,7,14,44,19
1084852882,538,462,855,665,763,21,26,20,23,24,513,52,149,38,249,499,24,142,35,233,2254,2092,2073,2277,2071,0,0,0,288,489,0,0,0,289,290,0,0,0,470,250,0,0,0,14,24,0,0,0,30,50,0,0,0,16,26
1084852892,37,821,246,133,138,18,9,13,5,7,30,139,37,3,16,17,138,36,6,27,2205,2073,2533,2288,2277,55,7066,0,6,5,68,3546,0,1,19,152,2274,0,2,7,2,314,0,0,2,7,611,0,1,3,5,297,0,1,1
1084852932,202,85,131,90,638,17,6,11,19,20,45,7,59,98,435,37,5,62,79,433,2362,2267,2071,2479,2529,186,175,38,209,0,138,82,14,120,0,314,56,15,143,0,8,7,1,9,0,17,13,3,18,0,9,6,2,9,0
1084852962,22,88,26,167,75,,13,12,13,17,2,39,6,39,161,1,41,11,41,121,2288,2254,2285,2348,2491,10,5404,37,3606,674,11,1894,34,2436,486,10,1395,32,1412,484,0,122,2,141,24,1,268,5,295,55,1,146,3,154,31
1084852995,406,913,107,45,29,14,16,7,2,6,242,408,21,3,3,224,392,30,10,10,2481,2529,2491,2073,2348,115,3122,364,65,52,149,3009,214,50,111,218,4080,213,20,18,3,164,11,2,8,13,339,27,4,11,10,175,16,2,3
1084853011,726,803,408,155,982,19,25,25,26,26,315,74,292,85,338,294,58,277,71,315,2071,2517,2479,2420,2393,0,91,1376,0,1925,0,29,817,0,1174,0,15,994,0,1823,0,3,49,0,66,0,7,120,0,162,0,4,71,0,96
1084853035,34,63,25,29,35,3,8,5,5,5,9,9,6,7,7,14,9,11,11,13,2529,2431,2254,2149,2404,108,73,88,56,150,143,22,17,31,168,198,38,20,27,27,10,1,1,2,11,17,5,5,5,18,7,4,4,3,7
1084853040,294,179,140,136,504,14,18,12,18,18,87,238,270,246,588,85,212,260,240,587,2071,2314,2533,2288,2205,0,938,1609,628,2217,0,663,643,520,2714,0,926,141,664,4273,0,27,41,40,129,0,80,86,71,285,0,53,45,31,156
1084853046,587,344,924,488,189,21,21,23,18,21,152,49,249,418,26,171,41,249,412,21,2512,2491,2205,2493,2281,836,71,3438,1214,1030,636,23,3000,1343,1093,541,20,5652,1388,1239,39,1,179,54,49,87,4,383,122,119,48,3,204,68,70
1084853066,327,587,269,684,626,16,17,13,18,16,43,55,45,275,163,53,60,50,275,146,2303,2071,2348,2472,2281,4578,653,50,2471,922,1377,382,36,3076,1427,833,314,16,3189,1149,138,23,3,123,91,265,50,4,264,144,127,27,1,141,53
1084853086,522,109,193,384,169,21,16,22,18,20,26,17,29,73,44,33,6,20,79,28,2517,2314,2205,2071,2477,1854,29,180,0,410,637,8,169,0,329,281,22,316,0,333,55,0,8,0,19,113,2,19,0,43,58,2,11,0,24
1084853110,833,32,339,253,395,18,17,12,15,9,534,20,404,30,29,517,21,406,32,32,2536,2277,2073,2288,2303,4930,12,1917,7,406,5781,45,746,15,148,6988,21,841,6,91,258,2,52,1,15,541,3,131,1,25,283,1,79,0,10
1084853128,703,999,228,689,184,21,23,11,15,18,282,178,6,36,51,279,167,12,40,39,2205,2285,2348,2288,2372,0,0,292,247,635,0,0,245,186,166,0,0,92,199,63,0,0,12,10,22,0,0,31,21,36,0,0,19,11,14
1084853224,69,254,318,105,55,10,9,11,16,18,61,325,209,71,64,55,332,211,61,49,2372,2073,2404,2277,2092,717,910,902,1,352,247,517,913,10,346,81,338,496,2,450,16,33,64,1,23,45,76,98,1,40,29,43,34,0,17
1084853277,682,732,233,375,394,24,19,16,25,19,143,127,67,159,143,132,133,64,148,151,2092,2372,2073,2205,2071,4616,859,407,267,327,3428,245,263,318,205,4810,86,157,367,201,209,30,23,16,11,428,50,33,29,26,219,20,10,13,15
1084853296,433,280,195,262,299,19,15,21,13,20,268,337,458,148,83,263,343,450,157,73,2071,2372,2285,2205,2479,94,3424,750,522,991,58,1163,493,759,454,35,291,776,840,751,2,120,29,39,36,9,230,66,74,82,7,110,37,35,46
1084853310,336,241,88,40,35,18,20,5,8,15,126,75,31,49,63,128,65,51,45,33,2536,2533,2404,2073,2417,0,5820,470,264,0,0,1611,530,217,0,0,465,185,105,0,0,122,26,14,0,0,265,51,25,0,0,143,25,11,0
1084853382,504,303,70,392,385,10,11,6,8,12,284,52,101,184,39,299,55,138,196,49,2254,2147,2322,2071,2249,0,235,0,2657,53,0,193,0,2143,19,0,314,0,1555,35,0,12,0,129,2,0,25,0,239,4,0,13,0,110,2
1084853503,69,88,39,152,79,18,8,4,13,4,16,5,5,178,203,15,4,10,173,254,2404,2438,2536,2420,2303,35,0,22,660,78,41,6,62,666,55,14,0,27,945,13,5,1,3,28,3,5,1,5,73,6,0,0,2,45,3
1084853552,141,227,485,439,752,12,17,20,17,19,45,155,288,38,116,44,145,283,35,99,2071,2517,2205,2479,2092,208,18,488,1210,327,135,1,528,816,216,103,1,823,702,306,10,0,32,44,10,22,1,63,98,28,12,1,31,54,18
1084853585,353,72,259,89,274,19,12,12,12,18,28,62,28,59,28,24,58,27,49,24,2149,2281,2073,2094,2303,114,384,1671,425,1295,86,341,944,449,607,92,387,503,625,238,6,16,66,25,56,10,41,140,54,96,4,25,74,29,40
1084853645,256,29,717,149,53,8,7,13,14,7,141,8,651,380,8,150,12,624,376,12,2529,2071,2533,2338,2249,32,46,249,69,4,49,33,126,77,29,39,21,19,127,7,4,3,8,4,4,5,6,14,8,4,1,3,6,4,0
1084853680,114,318,23,962,26,19,12,10,15,10,19,9,3,272,3,14,6,9,269,9,2092,2288,2431,2073,2472,65,705,58,0,13,56,576,40,0,22,100,484,27,0,11,5,35,3,0,1,7,68,5,0,2,2,33,2,0,1
1084853706,53,88,798,142,721,18,15,15,16,15,35,108,345,45,168,29,90,323,44,170,2205,2404,2303,2417,2073,160,635,274,1094,1427,153,378,105,1215,671,261,321,30,1222,598,12,24,11,60,48,19,50,18,107,100,7,26,7,47,52
1084853721,44,378,165,402,999,21,18,17,13,17,14,82,125,96,47,7,91,115,83,41,2417,2529,2404,2517,2288,131,184,239,18096,639,64,140,146,8057,497,244,241,99,4797,469,3,7,6,462,26,11,19,18,1134,55,8,12,12,672,29
1084853736,659,415,809,839,220,24,25,22,22,26,187,61,819,348,310,167,61,788,335,273,2071,2372,2509,2348,2417,0,0,3922,3857,913,0,0,4657,3484,630,0,0,6345,1567,923,0,0,247,189,43,0,0,494,367,81,0,0,247,178,38
1084853827,999,464,892,49,548,24,18,18,12,19,73,285,54,88,187,71,296,53,88,188,2314,2267,2477,2536,2479,0,24310,0,2,949,0,7459,0,10,604,0,4132,0,3,558,0,590,0,1,51,0,1273,0,1,84,0,683,0,0,33
1084853860,51,94,246,72,45,11,5,13,10,,21,38,204,12,0,40,45,202,12,3,2372,2404,2417,2348,2057,426,0,3297,31,1,142,0,2739,22,10,30,0,3968,6,3,18,0,123,2,1,29,0,281,4,1,11,0,158,2,0
1084853886,105,399,487,227,118,20,19,23,19,20,279,536,209,16,55,237,501,200,14,50,2071,2372,2479,2092,2322,338,2112,11744,1101,136,193,916,5692,726,70,101,265,7566,1439,86,13,75,430,49,7,31,150,922,101,14,18,75,492,52,7
1084853899,212,178,362,50,196,24,14,21,9,14,114,196,213,5,87,106,189,203,6,78,2372,2495,2288,2479,2420,572,1378,838,84,70,202,1432,653,64,77,278,1968,517,30,114,16,67,46,5,4,38,165,84,10,9,22,98,38,5,5
1084853910,277,377,204,187,115,13,16,19,20,14,488,278,116,182,79,478,251,90,153,54,2348,2071,2417,2536,2372,2664,0,569,486,565,1495,0,402,459,225,1118,0,490,790,40,73,0,28,24,19,201,0,54,54,34,128,0,26,30,15
1084853944,292,556,143,112,260,13,17,9,14,12,154,116,4,138,414,172,105,1,138,406,2477,2372,2417,2479,2362,2606,897,64,1005,1060,2119,163,55,735,795,2530,93,81,690,1170,114,28,3,48,66,297,56,6,80,106,183,28,3,32,40
1084853950,39,112,985,999,854,25,26,26,26,25,44,120,239,331,619,29,94,181,277,572,2073,2303,2528,2205,2094,74,60,0,9923,10507,32,8,0,8299,9389,35,3,0,17051,12729,1,1,0,412,456,6,3,0,1034,1105,5,2,0,622,649
1084853985,54,57,38,43,45,13,11,10,8,9,17,9,14,16,17,10,5,10,11,13,2536,2277,2538,2303,2393,34,37,77,31,83,35,34,25,10,41,59,51,26,9,70,3,2,0,1,1,4,5,4,2,5,1,3,4,1,4
1084854085,58,120,94,310,32,4,19,12,11,11,32,31,93,140,5,53,17,93,125,5,2538,2420,2149,2491,2362,185,265,104,933,37,176,168,95,473,27,77,503,113,238,19,10,3,8,25,1,21,24,14,61,3,11,21,6,36,2
1084854108,303,159,90,793,440,19,18,14,11,17,176,213,147,387,170,185,198,155,377,164,2477,2092,2205,2303,2479,5238,52,519,2139,2519,5080,38,726,930,1445,5670,43,985,180,1470,303,3,37,73,121,687,4,75,141,219,384,1,38,68,98
1084854134,969,432,78,40,34,25,12,23,16,11,98,235,119,20,4,88,255,121,12,4,2307,2288,2533,2205,2509,185,0,373,0,6,124,0,72,0,29,232,0,62,0,8,8,0,8,0,2,21,0,18,0,3,13,0,10,0,1
1084854246,619,850,786,956,725,25,26,26,25,26,106,547,434,433,546,100,438,316,424,538,2073,2092,2205,2517,2479,0,6985,12221,3028,0,0,4262,14128,960,0,0,7822,21108,636,0,0,297,668,67,0,0,656,1524,192,0,0,359,856,125,0
1084854251,664,631,999,450,781,17,15,20,21,12,657,127,159,162,156,640,109,170,150,149,2277,2073,2512,2205,2372,93,658,2755,697,0,66,411,2021,741,0,104,234,2231,1230,0,3,24,129,43,0,9,50,266,91,0,6,26,137,48,0
1084854280,177,525,297,914,351,18,26,21,26,22,20,93,324,193,78,14,70,303,169,53,2073,2092,2495,2288,2491,531,1709,852,1941,423,262,1667,497,1256,117,195,2465,1087,1609,132,18,96,37,78,8,42,186,86,163,24,24,90,49,85,16
1084854436,85,164,336,344,188,,4,9,,6,1,167,103,1,114,3,172,106,0,110,2536,2073,2529,2372,2404,13,659,910,0,379,3,198,1010,0,448,29,283,1230,0,127,0,23,55,0,23,1,53,106,0,47,1,30,51,0,24
1084854461,38,177,39,651,72,11,10,10,5,11,43,51,45,272,16,37,38,34,305,12,2517,2495,2071,2348,2431,574,254,195,3524,7,230,162,173,2447,4,161,281,98,1311,7,18,8,7,153,0,40,21,24,304,1,22,13,17,151,1
1084854500,54,113,105,91,409,22,17,17,16,6,11,95,60,28,297,2,70,39,15,314,2493,2372,2147,2277,2538,11,210,25,163,293,0,46,15,121,196,12,23,39,260,145,0,3,1,5,11,1,14,3,17,25,1,11,2,12,14
